book_id,tag_id,count,tag_name
185289,30574,3939,to-read
185289,11305,397,fantasy
185289,9882,129,dragons
185911,30574,8627,to-read
185911,20939,482,mystery
185911,8717,262,currently-reading
186074,30574,283253,to-read
186074,11305,20679,fantasy
186074,8717,18236,currently-reading
186074,11557,11116,favorites
186103,30574,10929,to-read
186103,33114,771,young-adult
186103,32989,530,ya
186103,31745,487,vampires
186103,11305,395,fantasy
186190,30574,17742,to-read
186190,11743,575,fiction
186190,8717,424,currently-reading
186669,30574,1240,to-read
186669,11305,794,fantasy
186669,11743,227,fiction
186669,14487,178,historical-fiction
186669,11557,158,favorites
186669,8717,134,currently-reading
186669,16203,132,japan
186669,22743,103,owned
186669,33114,101,young-adult
186669,14467,88,historical
187020,30574,30058,to-read
187020,11743,1611,fiction
187020,8717,842,currently-reading
187049,30574,6328,to-read
187049,11305,309,fantasy
187065,30574,5394,to-read
187065,11305,3417,fantasy
187065,32401,471,wheel-of-time
187065,8717,365,currently-reading
187065,11743,360,fiction
187065,10731,298,epic-fantasy
187065,22743,287,owned
187124,30574,12229,to-read
187124,11305,1169,fantasy
187181,30574,20704,to-read
187181,11743,1456,fiction
187181,7457,777,classics
187181,11557,761,favorites
187633,30574,13200,to-read
187633,8717,771,currently-reading
187633,2938,586,art
187811,30574,2685,to-read
187811,33114,1312,young-adult
187811,11557,870,favorites
187811,22973,709,paranormal
187811,11305,689,fantasy
187811,32989,674,ya
187811,13150,441,ghosts
187811,26138,428,romance
187811,27199,362,series
187811,8717,293,currently-reading
187811,19689,254,meg-cabot
187812,30574,10321,to-read
187812,33114,1062,young-adult
187812,11305,786,fantasy
187812,11557,531,favorites
187812,32989,529,ya
187812,26138,421,romance
188230,30574,15401,to-read
188230,20939,2485,mystery
188230,14487,903,historical-fiction
188572,30574,83929,to-read
188572,8717,13547,currently-reading
188572,7457,3033,classics
189147,30574,3266,to-read
189147,26837,844,science-fiction
189147,26771,483,sci-fi
189147,11305,201,fantasy
189182,30574,3658,to-read
189182,23605,398,picture-books
189182,6953,348,childrens
189182,6895,292,children-s-books
189182,6888,235,children-s
189182,6857,232,children
189783,30574,4033,to-read
189783,11305,519,fantasy
189783,11743,306,fiction
189783,22743,259,owned
189783,29559,254,terry-brooks
189783,11557,223,favorites
189783,27461,214,shannara
189783,9221,201,default
189802,30574,1209,to-read
189802,11305,206,fantasy
189802,11743,205,fiction
189802,22743,190,owned
189802,9037,158,david-eddings
189802,9221,143,default
189802,10731,109,epic-fantasy
189802,26785,94,sci-fi-fantasy
189802,5207,86,books-i-own
189802,14361,78,high-fantasy
189811,30574,3464,to-read
189811,11305,2819,fantasy
189811,11743,216,fiction
189811,22743,190,owned
189811,11557,183,favorites
190115,30574,1571,to-read
190115,8717,449,currently-reading
190115,28384,97,spirituality
190115,28341,86,spiritual
190115,21689,63,non-fiction
190344,30574,3530,to-read
190344,8717,186,currently-reading
190344,6857,160,children
190344,6953,139,childrens
190344,10671,126,enid-blyton
190361,30574,7620,to-read
190361,31617,964,urban-fantasy
190361,31745,851,vampires
190361,22973,766,paranormal
190361,11305,691,fantasy
190361,2602,472,anita-blake
190361,11557,421,favorites
190361,17694,395,laurell-k-hamilton
190361,31723,371,vampire
190999,30574,4042,to-read
190999,8717,439,currently-reading
190999,26771,371,sci-fi
190999,26837,262,science-fiction
190999,11743,134,fiction
191113,30574,24213,to-read
191113,23605,1687,picture-books
191113,6953,720,childrens
191117,30574,3903,to-read
191117,23605,729,picture-books
191117,6953,298,childrens
191117,6895,229,children-s-books
191117,23596,179,picture-book
191117,6857,172,children
191139,30574,66447,to-read
191139,6953,2012,childrens
191170,30574,1545,to-read
191170,23605,346,picture-books
191170,6953,159,childrens
191170,6895,151,children-s-books
191170,6857,123,children
191170,6888,105,children-s
191170,23596,103,picture-book
191170,2580,84,animals
191170,17124,78,kids
192214,30574,3216,to-read
192214,28541,1363,star-wars
192214,26771,326,sci-fi
192214,26837,304,science-fiction
192214,8717,143,currently-reading
192341,30574,11150,to-read
192510,30574,994,to-read
192510,11557,119,favorites
192510,8717,63,currently-reading
192510,21989,43,novel
192888,20939,1136,mystery
192888,30574,349,to-read
192888,11743,269,fiction
192888,20926,206,mysteries
192888,8717,153,currently-reading
192888,8517,128,crime
192892,30574,4490,to-read
192892,20939,1024,mystery
192892,11743,208,fiction
192892,20926,194,mysteries
192893,30574,5340,to-read
192893,20939,2131,mystery
192893,11743,483,fiction
192893,20926,350,mysteries
192893,8717,339,currently-reading
192893,8517,252,crime
193093,30574,2747,to-read
193093,23605,311,picture-books
193093,6953,239,childrens
193093,6895,237,children-s-books
193093,6888,168,children-s
193093,6857,157,children
193755,21689,1033,non-fiction
193755,19733,673,memoir
193755,30574,523,to-read
193755,4605,345,biography
193755,19742,224,memoirs
193755,4949,144,book-club
193755,8717,137,currently-reading
193755,3611,122,autobiography
193755,11743,116,fiction
194086,30574,10120,to-read
194086,6750,458,chick-lit
194366,11743,594,fiction
194366,27575,393,sherlock-holmes
194366,8517,321,crime
194366,27669,314,short-stories
194366,11557,285,favorites
194366,7404,239,classic
194366,22743,195,owned
194366,9336,169,detective
194366,30574,167,to-read
194366,17213,152,kindle
194373,30574,2457,to-read
194373,8717,273,currently-reading
194373,20939,149,mystery
194373,7457,142,classics
194479,7778,407,comics
194479,13561,305,graphic-novels
194479,8717,166,currently-reading
194479,8782,98,cómics
194479,13547,97,graphic-novel
194479,9084,68,dc-comics
194479,7746,52,comic-books
194479,30574,51,to-read
194479,29005,48,superheroes
194479,28999,45,superhero
194479,11557,43,favorites
194618,30574,1797,to-read
194618,14487,799,historical-fiction
194618,8717,280,currently-reading
194618,11743,266,fiction
194618,14467,206,historical
194618,26138,177,romance
194618,11557,120,favorites
194618,7457,113,classics
194755,6953,445,childrens
194755,30574,292,to-read
194755,11743,276,fiction
194755,6857,262,children
194755,25992,199,roald-dahl
194755,6828,185,childhood
194755,6888,173,children-s
194755,6895,160,children-s-books
194755,5207,152,books-i-own
194755,22743,112,owned
194755,17124,104,kids
194755,8717,99,currently-reading
194755,6960,91,childrens-books
194808,27669,292,short-stories
194808,7457,262,classics
194808,30574,130,to-read
194808,11557,64,favorites
194808,27682,56,short-story
194808,1691,46,adventure
194808,7404,42,classic
194808,26735,42,school
194870,30574,966,to-read
194870,7457,51,classics
194870,6953,48,childrens
194870,6895,47,children-s-books
194870,6857,45,children
194870,6888,44,children-s
194870,23605,39,picture-books
196613,30574,1133,to-read
196613,21689,88,non-fiction
196613,8150,57,cookbooks
196613,8717,51,currently-reading
196613,14134,47,health
196764,30574,13233,to-read
196764,8717,381,currently-reading
196951,30574,1836,to-read
196951,23605,299,picture-books
196951,6953,135,childrens
196951,6895,132,children-s-books
196951,6888,100,children-s
196951,6857,94,children
196951,32566,74,winter
196970,30574,12600,to-read
196970,7224,911,christmas
196970,6953,732,childrens
196970,23605,578,picture-books
196970,7457,550,classics
196970,6857,482,children
196970,6895,459,children-s-books
197084,30574,58367,to-read
197436,30574,1311,to-read
197436,6953,56,childrens
197457,30574,1576,to-read
197457,32188,506,warriors
197457,11305,237,fantasy
197457,8717,203,currently-reading
197457,11557,124,favorites
197457,2580,117,animals
197459,30574,4654,to-read
197459,32188,519,warriors
197459,11305,257,fantasy
197512,23605,651,picture-books
197512,30574,365,to-read
197512,6953,237,childrens
197512,6895,212,children-s-books
197512,23596,153,picture-book
197512,6857,152,children
197512,6888,141,children-s
197512,17124,125,kids
197512,6960,95,childrens-books
197512,15048,91,humor
197512,17129,90,kids-books
197512,2580,81,animals
197512,11743,78,fiction
198331,30574,382,to-read
198331,9221,28,default
198331,8717,27,currently-reading
198331,11557,21,favorites
198332,30574,611,to-read
198332,11743,332,fiction
198332,1691,329,adventure
198332,7541,284,clive-cussler
198332,9221,125,default
198332,8717,123,currently-reading
198332,9527,117,dirk-pitt
198332,30358,112,thriller
198332,1542,103,action-adventure
198332,22743,90,owned
198332,8728,78,cussler
198332,20939,76,mystery
198511,30574,1723,to-read
198511,2938,153,art
198511,8717,86,currently-reading
198511,21689,83,non-fiction
198511,4605,66,biography
198863,30574,4752,to-read
198863,5951,219,business
198863,8717,147,currently-reading
199530,30574,499,to-read
199530,11743,296,fiction
199530,8717,160,currently-reading
199530,15048,92,humor
199530,4949,71,book-club
199530,11557,62,favorites
199530,11278,49,fannie-flagg
199530,28204,42,southern
199531,30574,3987,to-read
199531,11743,269,fiction
199531,8717,142,currently-reading
199532,30574,866,to-read
199532,11743,277,fiction
199532,7224,271,christmas
199532,4949,147,book-club
199532,8717,65,currently-reading
199532,14694,62,holiday
199532,11557,58,favorites
199687,30574,10336,to-read
199687,33114,674,young-adult
199687,11557,373,favorites
199687,32989,348,ya
199782,30574,3519,to-read
199782,6750,756,chick-lit
199782,26138,243,romance
199782,11743,177,fiction
199782,19689,148,meg-cabot
199785,30574,5122,to-read
199785,33114,878,young-adult
199785,22973,473,paranormal
199785,11305,425,fantasy
199785,32989,424,ya
199785,11557,416,favorites
199785,26138,305,romance
199785,13150,294,ghosts
199786,30574,2001,to-read
199786,33114,895,young-adult
199786,22973,509,paranormal
199786,32989,465,ya
199786,11305,460,fantasy
199786,11557,444,favorites
199786,13150,325,ghosts
199786,26138,322,romance
199786,27199,237,series
199786,19689,233,meg-cabot
199786,5207,198,books-i-own
199786,29011,191,supernatural
200572,30574,606,to-read
200572,27669,318,short-stories
200572,15067,244,humour
200572,11743,212,fiction
200572,7457,179,classics
200572,8717,163,currently-reading
200572,7725,132,comedy
200572,11557,106,favorites
200572,3392,102,audiobooks
200572,7404,97,classic
200572,32667,95,wodehouse
200572,12680,87,funny
200572,3389,84,audiobook
200963,30574,1826,to-read
200963,14487,279,historical-fiction
200963,6953,159,childrens
200963,2297,138,american-girl
200963,6888,107,children-s
200963,6828,105,childhood
200963,11743,95,fiction
200963,6857,94,children
200963,6895,87,children-s-books
201114,30574,10727,to-read
201114,8717,690,currently-reading
201114,11557,361,favorites
201126,30574,3069,to-read
201126,23605,619,picture-books
201126,6895,333,children-s-books
201126,6953,327,childrens
201126,6857,237,children
201126,6888,215,children-s
201126,17124,184,kids
201126,23596,155,picture-book
201138,30574,1541,to-read
201138,6953,154,childrens
201138,6895,145,children-s-books
201138,23605,119,picture-books
201138,6857,113,children
201138,6888,94,children-s
201138,17124,72,kids
201138,6828,66,childhood
201145,30574,946,to-read
201145,6953,111,childrens
201145,6895,101,children-s-books
201145,23605,92,picture-books
201145,6857,87,children
201145,6888,43,children-s
201145,17124,41,kids
201146,30574,8005,to-read
201146,6953,409,childrens
201146,6895,359,children-s-books
201146,23605,305,picture-books
201146,6857,275,children
201146,6888,271,children-s
201175,30574,2933,to-read
201175,20939,991,mystery
201175,26138,551,romance
201175,15954,321,j-d-robb
201175,16258,317,jd-robb
201175,8517,259,crime
201175,8717,235,currently-reading
201175,15359,231,in-death-series
201175,26207,228,romantic-suspense
201175,15358,216,in-death
201175,11743,215,fiction
201341,11305,1925,fantasy
201341,30574,775,to-read
201341,11743,460,fiction
201341,33114,447,young-adult
201341,11557,349,favorites
201341,25554,328,redwall
201341,8717,275,currently-reading
201341,6953,248,childrens
201341,22743,215,owned
201341,6828,184,childhood
201342,30574,2529,to-read
201342,11305,546,fantasy
201342,11743,369,fiction
201342,33114,346,young-adult
201342,25554,311,redwall
201342,6953,189,childrens
201342,22743,168,owned
201342,11557,165,favorites
201345,30574,5462,to-read
201345,11305,1390,fantasy
201345,11743,333,fiction
201345,33114,322,young-adult
201345,25554,311,redwall
201345,11557,269,favorites
202146,30574,9136,to-read
202146,14552,490,history
202146,8717,335,currently-reading
202146,21689,286,non-fiction
202292,30574,872,to-read
202292,11743,170,fiction
202292,6750,134,chick-lit
202292,5207,38,books-i-own
202948,30574,2481,to-read
202948,11743,373,fiction
203220,23831,2480,poetry
203220,12553,458,french
203220,12568,207,french-literature
203220,22743,172,owned
203220,30574,168,to-read
203220,12452,124,france
203288,30574,4684,to-read
203288,26837,689,science-fiction
203288,26771,458,sci-fi
203288,11305,222,fantasy
203805,30574,6492,to-read
203805,2938,267,art
204041,30574,3433,to-read
204041,19175,962,mangá
204041,21126,173,naruto
204042,19175,2306,mangá
204042,30574,1154,to-read
204042,8717,688,currently-reading
204042,11557,296,favorites
204042,11305,262,fantasy
204042,7778,227,comics
204042,13561,186,graphic-novels
204045,30574,3140,to-read
204045,19175,1121,mangá
204045,21126,195,naruto
204276,30574,15513,to-read
204276,8717,751,currently-reading
204276,20939,422,mystery
204276,9022,417,david-baldacci
204479,30574,1199,to-read
204479,20939,407,mystery
204479,8717,325,currently-reading
204479,17213,299,kindle
204479,26138,184,romance
204479,6750,178,chick-lit
204479,8429,90,cozy-mystery
204779,7457,723,classics
204779,30574,316,to-read
204779,11743,225,fiction
204779,8717,171,currently-reading
204779,14821,146,horror
204779,7404,125,classic
204779,27682,90,short-story
204779,20939,78,mystery
204779,11557,77,favorites
205218,30574,1961,to-read
205218,23471,242,philosophy
205218,21689,209,non-fiction
205218,8717,192,currently-reading
205218,7457,143,classics
205218,26256,136,rory-gilmore-reading-challenge
205330,30574,3504,to-read
205330,23605,397,picture-books
205330,6953,226,childrens
205330,6895,213,children-s-books
205330,6857,149,children
205330,6888,139,children-s
205476,30574,9212,to-read
205476,23743,1414,plays
205476,7457,854,classics
205476,9886,472,drama
205476,11743,361,fiction
205476,11557,304,favorites
205821,30574,3823,to-read
205821,6888,234,children-s
205821,21457,233,newbery
205821,14487,204,historical-fiction
205821,33114,192,young-adult
205821,11557,191,favorites
206172,30574,11164,to-read
206172,7457,851,classics
206172,14821,680,horror
206172,27669,423,short-stories
206172,11743,394,fiction
206193,30574,3938,to-read
206193,8717,189,currently-reading
206193,5595,172,brad-thor
206193,30358,124,thriller
206193,11743,108,fiction
206195,30574,499,to-read
206195,8717,249,currently-reading
206195,30358,148,thriller
206195,11743,113,fiction
206195,30386,42,thrillers
206195,26914,39,scot-harvath
206196,30574,2140,to-read
206196,8717,444,currently-reading
206196,30358,125,thriller
206196,11743,115,fiction
206197,30574,3251,to-read
206197,5595,186,brad-thor
206197,8717,133,currently-reading
206197,11743,108,fiction
206236,30574,5144,to-read
206236,8717,443,currently-reading
206236,11743,229,fiction
206236,8517,172,crime
206236,11557,149,favorites
206309,30574,8209,to-read
206309,5951,266,business
206682,30574,11199,to-read
206682,11743,462,fiction
206682,8717,419,currently-reading
206682,20939,419,mystery
206731,30574,9905,to-read
206731,8717,747,currently-reading
206962,30574,3829,to-read
206962,6888,427,children-s
206962,17124,283,kids
206962,6960,279,childrens-books
206962,23605,162,picture-books
207034,30574,11684,to-read
207034,33114,485,young-adult
207034,8717,367,currently-reading
207153,30574,3109,to-read
207153,11743,358,fiction
207153,6953,323,childrens
207153,33114,250,young-adult
207153,2580,236,animals
207153,21457,231,newbery
207153,6888,223,children-s
207153,6857,213,children
207153,7457,204,classics
207153,25438,189,realistic-fiction
207266,30574,3143,to-read
207266,8717,664,currently-reading
207266,6953,224,childrens
207266,15048,191,humor
207266,6857,139,children
207365,30574,1383,to-read
207365,31617,806,urban-fantasy
207365,22973,418,paranormal
207365,31745,404,vampires
207365,11305,352,fantasy
207365,11557,216,favorites
207365,22983,184,paranormal-romance
207365,31723,158,vampire
207365,26138,156,romance
207365,18886,155,magic
207365,16867,140,karen-chance
207365,8717,136,currently-reading
207569,30574,3284,to-read
207569,14487,558,historical-fiction
207569,11743,226,fiction
207569,8717,210,currently-reading
207569,33114,196,young-adult
207569,6953,179,childrens
207684,30574,6384,to-read
207684,33114,723,young-adult
207684,11305,366,fantasy
207684,32989,339,ya
207684,11557,251,favorites
207684,26138,227,romance
207687,30574,3444,to-read
207687,6750,645,chick-lit
207687,20939,501,mystery
207687,26138,230,romance
207687,11743,201,fiction
207687,19689,161,meg-cabot
207687,27199,159,series
207694,30574,8017,to-read
207694,6750,208,chick-lit
207781,30574,13666,to-read
207802,30574,5192,to-read
207802,8717,199,currently-reading
207802,25438,176,realistic-fiction
208036,30574,13099,to-read
208036,23471,761,philosophy
208036,8717,371,currently-reading
208146,30574,1285,to-read
208146,23605,467,picture-books
208146,6098,237,caldecott
208146,23596,147,picture-book
208146,6953,116,childrens
208146,14487,115,historical-fiction
208146,6895,107,children-s-books
208146,6857,86,children
208146,6888,82,children-s
208324,30574,2682,to-read
208324,4605,309,biography
208324,14552,271,history
208324,23931,124,politics
208324,21689,110,non-fiction
208324,8717,97,currently-reading
209194,30574,45673,to-read
209194,20939,1223,mystery
209631,30574,388,to-read
209631,8717,63,currently-reading
209631,7457,50,classics
209631,6953,35,childrens
209631,23605,35,picture-books
209631,11152,35,fairy-tales
209631,6857,31,children
209631,11305,30,fantasy
209966,30574,7234,to-read
209966,7778,764,comics
209966,13561,540,graphic-novels
210243,20939,602,mystery
210243,26138,295,romance
210243,15954,253,j-d-robb
210243,16258,253,jd-robb
210243,15359,170,in-death-series
210243,8517,153,crime
210243,27199,128,series
210243,11743,127,fiction
210243,8717,124,currently-reading
210243,30574,115,to-read
210243,26207,115,romantic-suspense
210243,12709,113,futuristic
210243,15358,111,in-death
210243,29076,100,suspense
210243,9221,95,default
210329,30574,13337,to-read
210329,33114,720,young-adult
210329,11557,439,favorites
210329,8717,397,currently-reading
210404,30574,3431,to-read
210404,21689,412,non-fiction
210404,21195,332,nature
210404,8717,300,currently-reading
210404,21773,225,nonfiction
210404,26816,151,science
210834,30574,2433,to-read
210834,8717,1090,currently-reading
210834,7457,976,classics
210834,11743,789,fiction
210834,15453,268,india
210834,7404,199,classic
210834,14487,194,historical-fiction
210834,1691,190,adventure
211099,30574,14596,to-read
211099,8717,642,currently-reading
212525,30574,3020,to-read
212525,7457,141,classics
213233,30574,4979,to-read
213233,21689,509,non-fiction
213233,21773,297,nonfiction
213233,8717,260,currently-reading
213233,19634,225,medical
213233,26816,175,science
213367,30574,2876,to-read
213367,8717,1102,currently-reading
213367,30241,346,theology
213367,7077,312,christian
213367,7203,169,christianity
213367,7145,145,christian-living
213367,21689,129,non-fiction
213647,30574,47136,to-read
213647,11305,2124,fantasy
213753,30574,82867,to-read
213753,33114,2217,young-adult
213975,30574,2258,to-read
213975,20939,736,mystery
213975,26138,388,romance
213975,15954,317,j-d-robb
213975,16258,275,jd-robb
213975,15358,194,in-death
213975,8717,193,currently-reading
213975,8517,191,crime
213975,15359,188,in-death-series
213975,26207,169,romantic-suspense
214332,30574,17054,to-read
214332,8717,491,currently-reading
214333,30574,7229,to-read
214333,8717,356,currently-reading
214333,7077,191,christian
214579,30574,3646,to-read
214579,11743,240,fiction
214579,8717,216,currently-reading
214579,23471,127,philosophy
214614,30574,7515,to-read
214614,8717,1048,currently-reading
214614,21689,554,non-fiction
214614,11557,366,favorites
214614,21195,291,nature
214614,21773,252,nonfiction
214856,30574,9618,to-read
214856,11305,641,fantasy
215492,30574,6389,to-read
215492,20939,1135,mystery
215492,1800,765,agatha-christie
215492,8517,299,crime
215492,11743,265,fiction
215539,30574,4255,to-read
215539,11305,370,fantasy
215539,33114,190,young-adult
215540,30574,3614,to-read
215540,11305,377,fantasy
215540,33114,202,young-adult
215540,11557,171,favorites
215540,23219,123,pendragon
215540,8717,118,currently-reading
215541,30574,3406,to-read
215541,11305,435,fantasy
215541,33114,255,young-adult
215541,11557,175,favorites
215541,23219,130,pendragon
215542,30574,5198,to-read
215542,11305,411,fantasy
215542,33114,220,young-adult
215542,11557,161,favorites
215543,30574,5122,to-read
215543,11305,554,fantasy
215543,33114,306,young-adult
215543,11557,204,favorites
215543,8717,195,currently-reading
215631,30574,9868,to-read
215643,30574,4925,to-read
215643,22983,1032,paranormal-romance
215643,22973,900,paranormal
215643,26138,842,romance
215643,11305,355,fantasy
215643,11557,333,favorites
215643,21072,313,nalini-singh
215643,27613,286,shifters
215643,31617,273,urban-fantasy
216048,30574,2650,to-read
216048,23605,367,picture-books
216048,6895,141,children-s-books
216048,23596,114,picture-book
216048,25438,112,realistic-fiction
216131,30574,3136,to-read
216131,20939,227,mystery
216131,16550,202,john-sandford
216131,8717,161,currently-reading
216304,30574,12843,to-read
216304,8717,315,currently-reading
216363,30574,86845,to-read
216363,8717,10624,currently-reading
216363,26837,3033,science-fiction
216377,30574,14338,to-read
216377,26837,752,science-fiction
216377,8717,733,currently-reading
216377,26771,557,sci-fi
216377,11743,409,fiction
216422,30574,6485,to-read
216422,28541,2324,star-wars
216422,26837,1096,science-fiction
216422,26771,1033,sci-fi
216422,11743,395,fiction
216422,8717,387,currently-reading
216442,30574,6575,to-read
216442,28541,2394,star-wars
216442,26837,1163,science-fiction
216442,26771,1114,sci-fi
216442,11743,420,fiction
216443,30574,15589,to-read
216443,28541,2707,star-wars
216443,26837,1524,science-fiction
216443,26771,1444,sci-fi
216443,8717,1256,currently-reading
216443,11743,557,fiction
217376,30574,7738,to-read
217376,19052,1359,manga
217432,30574,20559,to-read
217432,8717,504,currently-reading
217433,30574,2773,to-read
217433,8717,251,currently-reading
217433,11743,85,fiction
217436,30574,15832,to-read
218357,30574,33600,to-read
218427,30574,19406,to-read
218427,26837,1229,science-fiction
218427,26771,824,sci-fi
218467,26771,595,sci-fi
218467,8717,473,currently-reading
218467,11743,317,fiction
218467,24051,254,post-apocalyptic
218467,26894,189,scifi
218467,11557,157,favorites
218467,30574,137,to-read
218467,2768,112,apocalyptic
218467,27398,97,sf
218467,22743,96,owned
218467,2766,85,apocalypse
218659,30574,18498,to-read
218659,27669,596,short-stories
218659,11743,471,fiction
219205,30574,12526,to-read
219205,11305,2652,fantasy
219205,8717,619,currently-reading
219499,7404,109,classic
219499,26837,73,science-fiction
219499,9221,57,default
219499,11305,52,fantasy
219499,26771,49,sci-fi
219499,30574,48,to-read
219499,20849,45,my-library
219499,20774,36,my-books
219499,509,35,19th-century
219535,14821,190,horror
219535,11743,155,fiction
219535,30574,64,to-read
219535,20939,63,mystery
219535,8717,62,currently-reading
219535,11557,57,favorites
219535,30358,47,thriller
219535,22120,38,nyrb
219535,13446,37,gothic
219535,30521,27,to-buy
219919,30574,7604,to-read
219919,14487,357,historical-fiction
219919,11743,232,fiction
219919,8717,218,currently-reading
220826,30574,1560,to-read
220826,11557,437,favorites
220826,31331,166,turkish-literature
220826,11743,89,fiction
220826,31325,79,turkish
220826,7457,77,classics
220968,30574,14260,to-read
220968,8717,796,currently-reading
220968,30358,616,thriller
220968,17838,599,lee-child
220968,11743,562,fiction
220968,20939,476,mystery
220968,16005,432,jack-reacher
220969,30574,6204,to-read
220969,8717,1371,currently-reading
220969,11743,692,fiction
220969,17838,642,lee-child
220969,16005,513,jack-reacher
220969,30358,415,thriller
220969,8517,334,crime
220970,30574,7386,to-read
220970,8717,1431,currently-reading
220970,30358,700,thriller
220970,17838,584,lee-child
220970,11743,579,fiction
220970,20939,519,mystery
220970,16005,474,jack-reacher
221059,30574,3709,to-read
221059,11743,479,fiction
221059,11557,137,favorites
221298,30574,408,to-read
221298,11743,122,fiction
221298,14467,93,historical
221298,14552,43,history
221298,14487,42,historical-fiction
221298,7987,42,conn-iggulden
221298,26221,40,rome
221298,22743,35,owned
221298,11557,33,favorites
222078,30574,43395,to-read
222078,8717,2130,currently-reading
222078,2938,1049,art
222458,30574,13783,to-read
222458,8717,701,currently-reading
222458,25438,554,realistic-fiction
222576,30574,7443,to-read
222576,11305,758,fantasy
222576,33114,472,young-adult
222576,11743,313,fiction
223380,30574,815,to-read
223380,11743,740,fiction
223380,26771,326,sci-fi
223380,27669,315,short-stories
223380,11305,244,fantasy
223380,26837,189,science-fiction
223380,11557,146,favorites
223462,30574,2021,to-read
223462,8717,200,currently-reading
223462,4949,81,book-club
223838,30574,1104,to-read
223838,7077,192,christian
223838,7116,126,christian-fiction
223838,8717,80,currently-reading
223838,7457,74,classics
223838,11557,54,favorites
224410,30574,6652,to-read
224500,33114,488,young-adult
224500,1691,276,adventure
224500,11557,247,favorites
224500,32989,215,ya
224500,20939,188,mystery
224500,1540,174,action
224500,28466,159,spy
224500,30574,151,to-read
224500,5207,146,books-i-own
224500,27199,143,series
224500,22743,130,owned
224500,30358,122,thriller
224500,2697,96,anthony-horowitz
225038,30574,14309,to-read
225038,11305,928,fantasy
225343,30574,2782,to-read
225343,11743,423,fiction
225343,8717,337,currently-reading
225343,15048,151,humor
225545,30574,3476,to-read
225545,23605,287,picture-books
225545,6895,162,children-s-books
225545,6953,130,childrens
225774,30574,4780,to-read
225774,7457,170,classics
226004,30574,9964,to-read
226004,26837,857,science-fiction
226004,26771,531,sci-fi
226004,8717,362,currently-reading
226162,30574,8798,to-read
226162,14821,657,horror
226315,30574,1282,to-read
226315,6750,158,chick-lit
226315,11743,49,fiction
226378,30574,820,to-read
226378,7457,555,classics
226378,26374,514,russian
226378,11743,436,fiction
226378,11557,359,favorites
226378,18367,110,literature
226378,7404,101,classic
226378,509,96,19th-century
226706,30574,2848,to-read
226706,11743,551,fiction
226706,14821,271,horror
226706,8717,248,currently-reading
226706,33114,238,young-adult
226706,31689,198,v-c-andrews
226706,27199,173,series
226706,5207,150,books-i-own
226706,31783,144,vc-andrews
226709,30574,8368,to-read
226709,11743,650,fiction
226709,8717,557,currently-reading
226709,14821,354,horror
226709,33114,307,young-adult
226791,30574,9840,to-read
226791,8717,493,currently-reading
226791,9022,276,david-baldacci
226858,30574,7968,to-read
226858,11743,207,fiction
227265,30574,10935,to-read
227265,8717,623,currently-reading
227265,11743,352,fiction
227265,11557,308,favorites
227280,30574,8887,to-read
227443,30574,18024,to-read
227443,6750,4141,chick-lit
227443,11743,3836,fiction
227443,8717,2191,currently-reading
227443,26138,2122,romance
227443,11557,1928,favorites
227443,15048,1194,humor
227454,30574,4644,to-read
227454,11305,1319,fantasy
227454,12383,363,forgotten-realms
227454,8717,180,currently-reading
227463,30574,19275,to-read
227463,26771,1286,sci-fi
227463,10064,1251,dystopian
227463,7404,927,classic
227492,30574,2234,to-read
227570,30574,5111,to-read
227570,11305,208,fantasy
227570,2938,137,art
227571,30574,8743,to-read
227571,11743,1287,fiction
227571,8717,929,currently-reading
227571,11557,651,favorites
227571,4949,600,book-club
227590,30574,2274,to-read
227590,8717,358,currently-reading
227590,18258,179,lisa-gardner
227590,20939,168,mystery
227590,29076,84,suspense
227593,30574,1345,to-read
227593,11743,699,fiction
227593,8717,537,currently-reading
227593,4949,191,book-club
227593,11557,122,favorites
227603,30574,6657,to-read
227603,8717,891,currently-reading
227603,21689,726,non-fiction
227603,19733,539,memoir
227603,24526,392,psychology
227603,11557,384,favorites
227603,21773,279,nonfiction
227603,19742,255,memoirs
227651,30574,31704,to-read
227651,8717,959,currently-reading
227651,33114,896,young-adult
227658,30574,5463,to-read
227658,33114,363,young-adult
227658,11557,230,favorites
227658,11743,198,fiction
227711,30574,45736,to-read
227711,8717,1324,currently-reading
227729,30574,1861,to-read
227729,20939,383,mystery
227729,8717,339,currently-reading
227729,30358,254,thriller
227729,8517,250,crime
227729,11743,189,fiction
227729,16302,146,jeffery-deaver
227729,27199,102,series
227778,30574,2508,to-read
227778,11305,576,fantasy
227778,8717,137,currently-reading
227778,33114,136,young-adult
227865,11305,3234,fantasy
227865,33114,1336,young-adult
227865,11557,718,favorites
227865,11743,608,fiction
227865,32989,475,ya
227865,22743,462,owned
227865,5207,412,books-i-own
227865,3127,385,artemis-fowl
227865,27199,368,series
227865,26837,353,science-fiction
227865,26771,313,sci-fi
227941,30574,8347,to-read
227941,11557,273,favorites
228063,30574,10740,to-read
228063,19052,1613,manga
228194,30574,1718,to-read
228194,14821,211,horror
228194,11743,145,fiction
228194,28663,124,stephen-king
228194,9221,69,default
228198,30574,2688,to-read
228198,28663,309,stephen-king
228198,14821,214,horror
228198,11743,137,fiction
228199,30574,1970,to-read
228199,28663,305,stephen-king
228199,14821,218,horror
228199,11743,127,fiction
228199,9221,70,default
