book_id,authors,original_publication_year,original_title,language_code,tags,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
9165406,Gary D. Schmidt,2011.0,Okay for Now,en-US,"['to-read', 'young-adult']",660,1007,3354,7999,12107,https://images.gr-assets.com/books/1388860777m/9165406.jpg,https://images.gr-assets.com/books/1388860777s/9165406.jpg
85957,"Tim LaHaye, Jerry B. Jenkins",1990.0,"Assassins : Assignment: Jerusalem, Target: Antichrist",eng,"['to-read', 'christian-fiction', 'christian', 'fiction', 'currently-reading', 'left-behind', 'left-behind-series', 'books-i-own', 'owned', 'series', 'religious', 'default', 'religion']",657,1428,5306,7968,9682,https://images.gr-assets.com/books/1406512196m/85957.jpg,https://images.gr-assets.com/books/1406512196s/85957.jpg
13521459,Joe Abercrombie,2012.0,Red Country,eng,"['to-read', 'fantasy', 'favorites', 'fiction', 'western']",107,459,2983,9500,10641,https://images.gr-assets.com/books/1333663008m/13521459.jpg,https://images.gr-assets.com/books/1333663008s/13521459.jpg
85443,Pat Conroy,1980.0,The Lords of Discipline,,"['to-read', 'currently-reading', 'fiction']",104,399,2749,8116,9752,https://images.gr-assets.com/books/1320483838m/85443.jpg,https://images.gr-assets.com/books/1320483838s/85443.jpg
13202092,"Scott Jurek, Steve Friedman",2012.0,Eat And Run,en-US,"['to-read', 'running', 'non-fiction', 'currently-reading']",284,857,4776,7873,6296,https://images.gr-assets.com/books/1344746039m/13202092.jpg,https://images.gr-assets.com/books/1344746039s/13202092.jpg
7093222,Karin Slaughter,2010.0,Broken,eng,"['to-read', 'currently-reading', 'mystery', 'karin-slaughter', 'crime', 'thriller', 'fiction', 'series']",126,515,4058,10570,10545,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
18656006,Elin Hilderbrand,2014.0,The Matchmaker,eng,"['to-read', 'currently-reading', 'fiction', 'chick-lit', 'elin-hilderbrand']",403,1317,5879,9200,5625,https://images.gr-assets.com/books/1395694896m/18656006.jpg,https://images.gr-assets.com/books/1395694896s/18656006.jpg
50930,"Tim LaHaye, Jerry B. Jenkins",2000.0,The Mark: The Beast Rules the World,en-US,"['to-read', 'christian-fiction', 'christian', 'fiction', 'currently-reading', 'left-behind']",549,1248,4593,7341,9093,https://images.gr-assets.com/books/1406510315m/50930.jpg,https://images.gr-assets.com/books/1406510315s/50930.jpg
2113410,Marisa de los Santos,2008.0,Belong to Me,en-US,"['to-read', 'currently-reading', 'favorites', 'book-club', 'contemporary-fiction', 'kindle', 'adult', 'family', 'adult-fiction']",283,1322,6440,10453,6059,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
49006,Erin Hunter,2005.0,"The Darkest Hour (Warriors, #6)",eng,"['to-read', 'warriors', 'fantasy', 'favorites', 'animals', 'books-i-own', 'erin-hunter', 'currently-reading']",156,461,2642,6510,18739,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
57727,James Ellroy,1990.0,L.A. Confidential,eng,"['to-read', 'fiction', 'crime']",298,722,3329,9012,10453,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
16045144,Louise Penny,2012.0,The Beautiful Mystery,,"['to-read', 'mystery', 'currently-reading', 'fiction', 'mysteries']",173,742,3891,10528,10668,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
616678,David Eddings,1989.0,The Diamond Throne,,"['to-read', 'fantasy', 'fiction', 'owned', 'favorites', 'default', 'david-eddings', 'epic-fantasy']",363,1600,6731,9849,9056,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
133765,"Joss Whedon, Brett Matthews, Will Conrad",2006.0,"Those Left Behind (Serenity, #1)",eng,"['to-read', 'graphic-novels', 'comics']",419,1123,5184,8487,9581,https://images.gr-assets.com/books/1403203994m/133765.jpg,https://images.gr-assets.com/books/1403203994s/133765.jpg
63461,Larry McMurtry,1975.0,Terms of Endearment,eng,"['fiction', 'to-read', 'favorites', 'classics', 'larry-mcmurtry']",213,665,3749,8234,8921,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
84142,Sherrilyn Kenyon,2004.0,Kiss of the Night,eng,"['to-read', 'paranormal-romance', 'paranormal', 'romance', 'sherrilyn-kenyon', 'fantasy', 'vampires', 'dark-hunter']",137,873,5845,12830,16820,https://images.gr-assets.com/books/1348682795m/84142.jpg,https://images.gr-assets.com/books/1348682795s/84142.jpg
474634,Madeleine Wickham,1999.0,The Wedding Girl,eng,"['to-read', 'chick-lit']",878,2717,8284,6777,4288,https://images.gr-assets.com/books/1320539465m/474634.jpg,https://images.gr-assets.com/books/1320539465s/474634.jpg
281512,Max Lucado,2000.0,He Chose the Nails,en-US,"['to-read', 'currently-reading']",221,431,2286,5473,11032,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8069535,Carrie Jones,2010.0,Entice,en-GB,"['to-read', 'young-adult', 'fantasy', 'favorites', 'paranormal', 'ya', 'currently-reading', 'romance', 'series', 'books-i-own', 'faeries']",598,1718,6219,8616,12231,https://images.gr-assets.com/books/1305547585m/8069535.jpg,https://images.gr-assets.com/books/1305547585s/8069535.jpg
3764,Ian Fleming,1957.0,"From Russia, with Love",eng,"['to-read', 'fiction', 'currently-reading', 'thriller', 'james-bond']",266,1049,5992,8834,6289,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
24731,T.C. Boyle,1995.0,The Tortilla Curtain,eng,"['to-read', 'fiction', 'currently-reading', 'book-club']",1006,2225,5792,8425,5172,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6368611,Melissa Marr,2011.0,Darkest Mercy,en-US,"['to-read', 'young-adult']",525,1459,5633,9039,13321,https://images.gr-assets.com/books/1278717537m/6368611.jpg,https://images.gr-assets.com/books/1278717537s/6368611.jpg
27209486,Emma Straub,2016.0,Modern Lovers,,"['to-read', 'currently-reading']",624,2353,9389,8949,2718,https://images.gr-assets.com/books/1458657735m/27209486.jpg,https://images.gr-assets.com/books/1458657735s/27209486.jpg
13624367,R.L. Mathewson,2012.0,"Checkmate (A Neighbor from Hell, #3)",eng,"['to-read', 'romance', 'currently-reading', 'adult', 'favorites']",496,1545,6909,14871,17832,https://images.gr-assets.com/books/1406585363m/13624367.jpg,https://images.gr-assets.com/books/1406585363s/13624367.jpg
34534,Terry Pratchett,2001.0,The Amazing Maurice and His Educated Rodents ,eng,"['to-read', 'fantasy', 'discworld', 'fiction']",182,1080,6461,11448,10292,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
771332,"Eugene B. Sledge, Paul Fussell",1981.0,With The Old Breed: At Peleliu And Okinawa,en-US,"['to-read', 'war', 'military', 'currently-reading', 'wwii', 'favorites', 'military-history', 'world-war-ii', 'nonfiction', 'biography', 'memoir', 'ww2', 'history']",236,390,2032,6502,11800,https://images.gr-assets.com/books/1297640051m/771332.jpg,https://images.gr-assets.com/books/1297640051s/771332.jpg
42369,"Eleanor Estes, Louis Slobodkin",1944.0,The Hundred Dresses,eng,"['to-read', 'childrens', 'children-s-books', 'children', 'fiction', 'children-s', 'classics']",428,1288,5319,8907,11174,https://images.gr-assets.com/books/1476941110m/42369.jpg,https://images.gr-assets.com/books/1476941110s/42369.jpg
13481275,Sarah Addison Allen,2014.0,Lost Lake,eng,"['to-read', 'fiction', 'magical-realism', 'chick-lit', 'fantasy', 'romance', 'favorites', 'read-in-2014', 'contemporary']",351,1454,7115,10971,7026,https://images.gr-assets.com/books/1455574760m/13481275.jpg,https://images.gr-assets.com/books/1455574760s/13481275.jpg
18244799,Meredith Wild,2013.0,Hardwired,eng,"['to-read', 'currently-reading', 'romance', 'favorites', 'erotica', 'series', 'contemporary-romance']",544,1404,5155,9914,11725,https://images.gr-assets.com/books/1374851880m/18244799.jpg,https://images.gr-assets.com/books/1374851880s/18244799.jpg
15705011,Tracy Chevalier,2013.0,The Last Runaway,en-US,"['to-read', 'historical-fiction', 'fiction']",309,1389,6719,10604,5062,https://images.gr-assets.com/books/1349448072m/15705011.jpg,https://images.gr-assets.com/books/1349448072s/15705011.jpg
345299,Steven Erikson,2004.0,Midnight Tides,eng,"['to-read', 'fantasy', 'currently-reading']",121,394,2715,8364,11798,https://images.gr-assets.com/books/1366996057m/345299.jpg,https://images.gr-assets.com/books/1366996057s/345299.jpg
17332969,Kass Morgan,2013.0,The 100,eng,"['to-read', 'young-adult', 'currently-reading', 'dystopian', 'sci-fi', 'dystopia']",1350,3689,10288,10540,7063,https://images.gr-assets.com/books/1377012321m/17332969.jpg,https://images.gr-assets.com/books/1377012321s/17332969.jpg
9666812,Alexandra Adornetto,2011.0,Hades,eng,['to-read'],1090,2001,5536,7936,12063,https://images.gr-assets.com/books/1478985289m/9666812.jpg,https://images.gr-assets.com/books/1478985289s/9666812.jpg
156530,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Paul Chadwick",2004.0,Y: The Last Man Vol. 3: One Small Step,eng,"['to-read', 'graphic-novels', 'graphic-novel', 'cómics', 'science-fiction', 'comics-graphic-novels']",197,554,3789,9702,11048,https://images.gr-assets.com/books/1306252925m/156530.jpg,https://images.gr-assets.com/books/1306252925s/156530.jpg
867248,"Karma Wilson, Jane Chapman",2002.0,Bear Snores On,en-US,"['to-read', 'picture-books', 'childrens', 'children-s-books']",275,735,4007,7408,12389,https://images.gr-assets.com/books/1344390790m/867248.jpg,https://images.gr-assets.com/books/1344390790s/867248.jpg
30253864,Lauren Graham,2016.0,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between",eng,"['currently-reading', 'to-read', 'non-fiction', 'memoir', 'nonfiction', 'audiobook', 'audiobooks', 'read-in-2017', 'biography']",157,1125,7307,14372,11286,https://images.gr-assets.com/books/1492797634m/30253864.jpg,https://images.gr-assets.com/books/1492797634s/30253864.jpg
317282,Gabrielle Zevin,2007.0,Memoirs of a Teenage Amnesiac,en-US,"['to-read', 'young-adult']",650,2763,9095,10844,7288,https://images.gr-assets.com/books/1317793286m/317282.jpg,https://images.gr-assets.com/books/1317793286s/317282.jpg
7983,"Brian Jacques, Gary Chalk",1992.0,Salamandastron,en-US,"['fantasy', 'to-read', 'fiction', 'young-adult', 'redwall', 'childrens', 'childhood', 'owned', 'favorites']",152,750,5606,9264,8794,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
43805,Anne Rice,1996.0,Servant of the Bones,,"['to-read', 'horror', 'fiction', 'fantasy', 'anne-rice', 'currently-reading']",653,2409,7964,8085,6890,https://images.gr-assets.com/books/1312931293m/43805.jpg,https://images.gr-assets.com/books/1312931293s/43805.jpg
283494,Holly Black,2007.0,Ironside: A Modern Faery's Tale,,"['to-read', 'fantasy', 'young-adult', 'ya']",379,1457,6461,10409,11861,https://images.gr-assets.com/books/1354844906m/283494.jpg,https://images.gr-assets.com/books/1354844906s/283494.jpg
4932435,Melina Marchetta,2008.0,Finnikin of the Rock,eng,"['to-read', 'fantasy', 'young-adult', 'favorites']",1635,2131,5900,10740,12781,https://images.gr-assets.com/books/1346007613m/4932435.jpg,https://images.gr-assets.com/books/1346007613s/4932435.jpg
32650,"Thomas Hardy, Alexander Theroux",1878.0,The Return of the Native,eng,"['to-read', 'classics', 'classic']",826,1803,6465,10358,8191,https://images.gr-assets.com/books/1403182613m/32650.jpg,https://images.gr-assets.com/books/1403182613s/32650.jpg
11660590,"Michael Crichton, Richard   Preston",2011.0,Micro,eng,"['to-read', 'currently-reading', 'science-fiction', 'sci-fi', 'owned', 'default']",1343,3309,8010,7121,3946,https://images.gr-assets.com/books/1314593813m/11660590.jpg,https://images.gr-assets.com/books/1314593813s/11660590.jpg
10037,"Jean-Paul Sartre, Stuart Gilbert, Lionel Abel",1947.0,No Exit and Three Other Plays,eng,"['to-read', 'plays', 'philosophy', 'drama']",192,797,4309,8746,8415,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
46656,Greg Bear,1998.0,"Foundation and Chaos (Second Foundation Trilogy, #2)",eng,"['to-read', 'science-fiction', 'sci-fi']",257,704,4006,7301,9314,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3832,P.D. James,1962.0,Cover Her Face,eng,"['to-read', 'mystery']",325,1009,5991,9984,7510,https://images.gr-assets.com/books/1298412294m/3832.jpg,https://images.gr-assets.com/books/1298412294s/3832.jpg
8581936,Kiersten White,2011.0,Supernaturally,en-US,"['to-read', 'paranormal', 'young-adult', 'fantasy', 'ya', 'favorites', 'vampires', 'romance', 'series']",603,2132,8452,10977,11821,https://images.gr-assets.com/books/1371926956m/8581936.jpg,https://images.gr-assets.com/books/1371926956s/8581936.jpg
92855,Terry Brooks,1996.0,First King of Shannara,eng,"['to-read', 'fantasy', 'currently-reading']",450,1313,5888,8773,8410,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7945049,Louise Penny,2010.0,Bury Your Dead,en-US,"['to-read', 'mystery', 'currently-reading', 'fiction', 'mysteries']",152,403,2813,10219,12965,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
84785,Michael Connelly,2007.0,The Overlook,eng,"['to-read', 'mystery', 'currently-reading', 'michael-connelly', 'fiction', 'crime', 'thriller', 'harry-bosch', 'default']",138,995,6682,11097,6666,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6604887,منى المرشود,2007.0,أنت لي,ara,"['to-read', 'currently-reading']",1105,1308,2629,4143,9074,https://images.gr-assets.com/books/1247238391m/6604887.jpg,https://images.gr-assets.com/books/1247238391s/6604887.jpg
90192,"Nathaniel Hawthorne, Robert S. Levine",1851.0,The House of the Seven Gables,eng,"['to-read', 'currently-reading', 'classics', 'fiction']",1373,3640,9601,8899,5202,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
295086,Erin Hunter,2005.0,Rising storm,eng,"['to-read', 'fantasy', 'currently-reading', 'warriors', 'animals', 'books-i-own', 'owned', 'fiction', 'favorites']",137,583,3686,8137,16181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
31845516,Glennon Doyle Melton,2016.0,Love Warrior,en-US,"['to-read', 'currently-reading']",548,1293,4361,8772,11087,https://images.gr-assets.com/books/1473164102m/31845516.jpg,https://images.gr-assets.com/books/1473164102s/31845516.jpg
6449551,Louise Penny,2009.0,The Brutal Telling,en-US,"['to-read', 'mystery', 'currently-reading', 'fiction', 'mysteries', 'louise-penny', 'series', 'favorites', 'audio']",108,447,3338,10824,10416,https://images.gr-assets.com/books/1327952311m/6449551.jpg,https://images.gr-assets.com/books/1327952311s/6449551.jpg
11337912,Richard Paul Evans,2011.0,The Prisoner of Cell 25,,"['to-read', 'currently-reading', 'young-adult', 'favorites', 'science-fiction', 'fantasy', 'sci-fi', 'ya']",335,878,4137,8941,11874,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
318742,"W.E.B. Du Bois, Donald B. Gibson, Monica W. Elbert",1903.0,The Souls of Black Folk,,"['to-read', 'non-fiction', 'history', 'classics', 'nonfiction', 'african-american', 'race', 'currently-reading', 'essays', 'sociology', 'philosophy']",256,673,3575,7950,11516,https://images.gr-assets.com/books/1309202855m/318742.jpg,https://images.gr-assets.com/books/1309202855s/318742.jpg
45220,"Hannah  Green, Joanne Greenberg",1964.0,I Never Promised You a Rose Garden,eng,['to-read'],382,1556,6837,8766,7383,https://images.gr-assets.com/books/1309209871m/45220.jpg,https://images.gr-assets.com/books/1309209871s/45220.jpg
8069828,Cinda Williams Chima,2012.0,The Crimson Crown,eng,"['fantasy', 'to-read', 'favorites', 'young-adult', 'ya', 'currently-reading', 'magic', 'romance', 'high-fantasy']",216,415,2352,8063,17717,https://images.gr-assets.com/books/1345041697m/8069828.jpg,https://images.gr-assets.com/books/1345041697s/8069828.jpg
6080822,Elin Hilderbrand,2009.0,The Castaways,,"['to-read', 'currently-reading', 'fiction', 'chick-lit', 'elin-hilderbrand']",395,1837,7384,8949,4950,https://images.gr-assets.com/books/1289792088m/6080822.jpg,https://images.gr-assets.com/books/1289792088s/6080822.jpg
25690958,Shonda Rhimes,2015.0,"Year of Yes: How to Dance It Out, Stand In the Sun and Be Your Own Person",eng,"['to-read', 'non-fiction', 'memoir', 'nonfiction', 'audiobook', 'audiobooks', 'self-help', 'audio']",711,1454,5260,10269,11909,https://images.gr-assets.com/books/1443552148m/25690958.jpg,https://images.gr-assets.com/books/1443552148s/25690958.jpg
275,"Marguerite Duras, Barbara Bray, Maxine Hong Kingston",1984.0,L'Amant,eng,"['to-read', 'fiction', 'currently-reading']",656,2197,6541,8632,6831,https://images.gr-assets.com/books/1423329337m/275.jpg,https://images.gr-assets.com/books/1423329337s/275.jpg
13350,Christopher Paolini,2005.0,"Eragon & Eldest (Inheritance, #1-2)",,['to-read'],507,864,2917,5518,12010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
16033909,Maya Banks,2013.0,Burn,eng,"['currently-reading', 'to-read', 'romance', 'erotic', 'alpha-male', 'kindle', 'erotica', 'maya-banks']",698,2078,6831,11018,13275,https://images.gr-assets.com/books/1359944814m/16033909.jpg,https://images.gr-assets.com/books/1359944814s/16033909.jpg
3690,"Graham Greene, John Updike",1940.0,The Power and the Glory,eng,"['to-read', 'fiction', 'classics', 'favorites', 'literature', 'historical-fiction']",285,1118,4903,9203,7720,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
24790,Isabel Allende,1994.0,Paula,spa,"['to-read', 'favorites', 'non-fiction', 'memoir', 'currently-reading']",344,1120,4491,8073,9501,https://images.gr-assets.com/books/1316284499m/24790.jpg,https://images.gr-assets.com/books/1316284499s/24790.jpg
20575411,Marilynne Robinson,2014.0,Lila,eng,"['to-read', 'fiction', 'favorites', 'book-club', 'historical-fiction']",562,1587,4282,7290,7010,https://images.gr-assets.com/books/1393645345m/20575411.jpg,https://images.gr-assets.com/books/1393645345s/20575411.jpg
34988,Terry Brooks,1990.0,"The Scions of Shannara (Heritage of Shannara, #1)",en-GB,"['to-read', 'fantasy']",251,1102,6119,9662,8379,https://images.gr-assets.com/books/1429347355m/34988.jpg,https://images.gr-assets.com/books/1429347355s/34988.jpg
28940,Kate Atkinson,1995.0,Behind the Scenes at the Museum,,"['to-read', 'fiction', 'favorites', 'historical-fiction', 'book-club']",488,1317,5296,9901,7882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
26192646,Stephanie Danler,2016.0,Sweetbitter,eng,"['currently-reading', 'fiction', 'to-read', 'favorites', 'food']",1614,4256,8549,7467,3593,https://images.gr-assets.com/books/1448999786m/26192646.jpg,https://images.gr-assets.com/books/1448999786s/26192646.jpg
110384,Julia Quinn,2002.0,"Romancing Mister Bridgerton (Bridgertons, #4)",eng,"['to-read', 'historical-romance', 'romance', 'historical', 'favorites', 'julia-quinn']",235,953,5880,12372,15269,https://images.gr-assets.com/books/1274211494m/110384.jpg,https://images.gr-assets.com/books/1274211494s/110384.jpg
89755,"Edward Bloor, Danny De Vito",1997.0,Tangerine,eng,"['currently-reading', 'to-read', 'young-adult', 'ya', 'realistic-fiction', 'fiction', 'sports', 'favorites', 'school']",1466,2468,6162,7873,6093,https://images.gr-assets.com/books/1328875988m/89755.jpg,https://images.gr-assets.com/books/1328875988s/89755.jpg
33547,Richard Matheson,1971.0,Hell House,eng,"['to-read', 'horror']",670,2000,6581,8945,7695,https://images.gr-assets.com/books/1384259876m/33547.jpg,https://images.gr-assets.com/books/1384259876s/33547.jpg
3648,Claire Messud,2006.0,The Emperor's Children,,"['to-read', 'currently-reading', 'fiction']",1958,4099,6121,4059,1356,https://images.gr-assets.com/books/1320497348m/3648.jpg,https://images.gr-assets.com/books/1320497348s/3648.jpg
23281906,Nora Roberts,2014.0,The Liar,eng,"['to-read', 'currently-reading']",506,1422,5164,9120,8396,https://images.gr-assets.com/books/1415980586m/23281906.jpg,https://images.gr-assets.com/books/1415980586s/23281906.jpg
32530,Lisa Gardner,2001.0,The Third Victim,en-US,"['to-read', 'currently-reading', 'mystery', 'lisa-gardner', 'suspense', 'thriller', 'fiction', 'series', 'crime', 'mystery-thriller']",100,448,4156,9279,8915,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
29154543,Michael Connelly,2016.0,The Wrong Side of Goodbye,eng,"['mystery', 'fiction', 'michael-connelly', 'crime', 'thriller', 'to-read', 'currently-reading', 'series', 'harry-bosch', 'audiobook', 'audio']",166,393,2689,11368,14306,https://images.gr-assets.com/books/1457022523m/29154543.jpg,https://images.gr-assets.com/books/1457022523s/29154543.jpg
8045080,David Baldacci,2010.0,Hell's Corner ,eng,"['to-read', 'currently-reading', 'david-baldacci', 'fiction', 'thriller', 'mystery']",177,691,4347,10020,8558,https://images.gr-assets.com/books/1330171863m/8045080.jpg,https://images.gr-assets.com/books/1330171863s/8045080.jpg
114206,Nora Roberts,2003.0,"Key of Valor (Key Trilogy, #3)",en-US,"['to-read', 'romance', 'nora-roberts', 'paranormal', 'fantasy']",161,977,6081,10190,11326,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
781182,"Bryan Burrough, John Helyar",1990.0,Barbarians at the Gate: The Fall of RJR Nabisco,en-US,"['to-read', 'currently-reading', 'business']",247,544,2941,7599,9216,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
20706284,Ann Leckie,2014.0,Ancillary Sword,eng,"['to-read', 'science-fiction', 'sci-fi', 'currently-reading']",274,905,4489,10581,7808,https://images.gr-assets.com/books/1413464739m/20706284.jpg,https://images.gr-assets.com/books/1413464739s/20706284.jpg
17689,"David Fishelson, Aaron Leichter, Max Brod, Franz Kafka",2003.0,Franz Kafka's The Castle,eng,['to-read'],322,873,4346,8146,8636,https://images.gr-assets.com/books/1327873352m/17689.jpg,https://images.gr-assets.com/books/1327873352s/17689.jpg
18108877,Rysa Walker,2012.0,Time's Twisted Arrow ,eng,"['to-read', 'currently-reading']",428,1266,5494,9196,6307,https://images.gr-assets.com/books/1371864811m/18108877.jpg,https://images.gr-assets.com/books/1371864811s/18108877.jpg
9591398,"Catherynne M. Valente, Ana Juan",2011.0,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,eng,"['to-read', 'fantasy', 'young-adult', 'favorites']",1156,1771,5108,9436,11275,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
11970096,Denise Grover Swank,2011.0,"Twenty-Eight and a Half Wishes (Rose Gardner Mystery, #1)",eng,"['to-read', 'currently-reading', 'mystery', 'kindle', 'romance']",526,1426,5315,8460,7378,https://images.gr-assets.com/books/1310178751m/11970096.jpg,https://images.gr-assets.com/books/1310178751s/11970096.jpg
14781501,"James Patterson, Marshall Karp",2012.0,NYPD Red,,"['to-read', 'currently-reading', 'mystery', 'james-patterson']",437,1262,6138,9555,7561,https://images.gr-assets.com/books/1379898888m/14781501.jpg,https://images.gr-assets.com/books/1379898888s/14781501.jpg
30068,"Douglas Preston, Lincoln Child",2006.0,The Book of the Dead,en-US,"['thriller', 'mystery', 'currently-reading', 'fiction', 'to-read', 'pendergast', 'favorites', 'preston-child', 'horror', 'default', 'series', 'owned', 'suspense', 'mystery-thriller']",151,717,4430,10410,9661,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
14897790,Timur Vermes,2012.0,Er ist wieder da,ger,"['to-read', 'fiction', 'humor', 'books-i-own', 'german', 'contemporary', 'owned', 'humour']",1026,2906,7633,7894,3591,https://images.gr-assets.com/books/1338925378m/14897790.jpg,https://images.gr-assets.com/books/1338925378s/14897790.jpg
12617758,Chris Pavone,2012.0,The Expats,eng,"['to-read', 'currently-reading', 'fiction', 'mystery', 'thriller']",788,2989,8970,8786,3085,https://images.gr-assets.com/books/1325641431m/12617758.jpg,https://images.gr-assets.com/books/1325641431s/12617758.jpg
128752,Kathy Reichs,2003.0,Bare Bones,en-US,"['mystery', 'kathy-reichs', 'crime', 'fiction', 'currently-reading', 'thriller', 'series', 'default', 'owned', 'bones', 'books-i-own', 'mysteries']",265,973,7194,11713,8632,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
